	url	authors	publish_date	text	keywords	summary
18	https://news.yahoo.com/lori-loughlin-apos-daughter-olivia-182136254.html	['Jodi Guglielmi']	2019-03-15 18:21:36+00:00	"Lori Loughlin‘s daughter Olivia Jade will not return to the University of Southern California in the wake the nationwide college admissions cheating scandal, a source tells PEOPLE.

The 19-year-old YouTube star has “no plans to return to USC” when classes resume on Monday, following her mom’s indictment and arrest for her alleged involvement with the college fraud scandal.

“She can’t handle anything right now. She seems more and more upset every day. She just wants to stay home,” says the source.

Although it is unclear whether or not Olivia Jade was aware of her parents’ involvement in the scandal, her booming Instagram and YouTube blogging business has taken a hit since the news broke. On Thursday, Sephora severed ties with the teen.

“She feels she has worked very hard to get different work deals and everything is just gone. She thought she knew what the future had in store for her, and it all just crumbled,” says the source. “It’s a never-ending nightmare for her. She understands the serious consequences her parents are facing and she is very scared.”

RELATED: Olivia Jade Was on a USC Official’s Yacht Amid College Admissions Bribery Scandal

Olivia Jade More

Olivia Jade’s older sister, Isabella Rose, 20, is also enrolled at USC, though her future with the school remains unclear. Neither of them was charged in the indictments.

Loughlin, 54, is among dozens charged in an alleged college admissions scam involving elite colleges and universities including Yale, Georgetown, the University of Southern California and Stanford.

Loughlin and her husband, fashion designer Mossimo Giannulli, allegedly paid $500,000 to make it appear that their daughter had been a rower, the indictment states. (Olivia Jade is not currently listed on the USC women’s rowing roster.)

RELATED: Inside Lori Loughlin and Husband’s Alleged ‘Game Plan’ to Scam Daughters into USC: ‘Keep Hush Hush’

Both Loughlin and Giannulli were both arrested this week on a felony charge of conspiracy to commit mail fraud and honest services mail fraud.

Giannulli appeared in federal court on Tuesday and was released after posting a $1 million bond. Loughlin made her first appearance in federal court on Wednesday in Los Angeles where a judge set her bond at $1 million, according to the Associated Press.

Olivia Jade, Lori Loughlin and Isabella Rose More"	['scam', 'alleged', 'university', 'return', 'loughlin', 'olivia', 'usc', 'loughlins', 'lori', 'jade', 'youtube', 'college', 'plans', 'daughter', 'admissions']	"Lori Loughlin‘s daughter Olivia Jade will not return to the University of Southern California in the wake the nationwide college admissions cheating scandal, a source tells PEOPLE.
The 19-year-old YouTube star has “no plans to return to USC” when classes resume on Monday, following her mom’s indictment and arrest for her alleged involvement with the college fraud scandal.
Loughlin, 54, is among dozens charged in an alleged college admissions scam involving elite colleges and universities including Yale, Georgetown, the University of Southern California and Stanford.
(Olivia Jade is not currently listed on the USC women’s rowing roster.)
Olivia Jade, Lori Loughlin and Isabella Rose More"
19	https://www.yahoo.com/entertainment/lori-loughlin-felicity-huffmans-courtroom-sketch-artist-says-drew-authentically-warts-114447537.html	['Suzy Byrne', 'Editor', 'Yahoo Entertainment']	2019-03-15 11:44:47+00:00	"There were no cameras in court when Lori Loughlin and Felicity Huffman faced the judge for their alleged roles in a massive college admissions scheme, but the public did get the next best thing: courtroom sketches.

View photos Felicity Huffman in court on Tuesday, as captured by freelance illustrator Mona Shafer Edwards, who has covered trials of stars, including Michael Jackson, Gwyneth Paltrow and O.J Simpson. (Image: Mona Shafer Edwards/Reuters) More

The colorful illustrations were immediately shared all over the internet. Artist Mona Shafer Edwards’s renderings depicted a weary-looking Huffman — awoken Tuesday by seven FBI agents with guns drawn at the family home she shares with actor William H. Macy and taken into custody — shrinking in her seat behind her fellow defendants.

A day later, Loughlin — who had the luxury of negotiating her surrender — was captured with full hair and makeup, glam but with defiant demeanor. They were “very, very different,” Edwards tells Yahoo Entertainment of Loughlin and Huffman during their days in court. “Totally different attitude, expression and the way that the body was held.”

The Fuller House actress (also commonly referred to as her character, Aunt Becky) had her arms crossed — and they stayed that way the whole time she was in court. “Kind of a defensive deflection like, Don’t touch me. What am I doing here? Where are my people? When am I getting out? It was so defiant,” says the freelance artist, who regularly covers court cases, often for ABC News. “Loughlin came off, and I think it showed in my drawings, a little arrogant. An illustrator can bring that out maybe more than a camera. However, I wasn’t being subjective. I was just drawing what I saw.” She adds: “The way people stand, their body language, their attitude — it all plays a part in an illustration.”

View photos Lori Loughlin came off as “defiant” and “a little arrogant” in her courtroom appearance on Wednesday, according to sketch artist Mona Shafer Edwards. (Image: Mona Shafer Edwards/Reuters) More

As for her outfit, Loughlin — who, along with her husband, Mossimo Giannulli, allegedly paid a $500,000 bribe to get their two daughters, including social media influencer Olivia Jade, into University of Southern California — dressed in a white turtleneck, which Edwards described as “like the good guy kind of thing. Her hair was perfectly styled, but it covered half of her face. And she wore the glasses. It was all kind of covering up.”

On the other hand, Huffman was arrested and brought right to court and looked worse for wear. “She didn’t have the time element Loughlin had,” Edwards notes. “So obviously she didn’t have time to call a makeup artist and say, ‘Hey, can you make me look great for court today.’” And where Loughlin was “defiant,” Huffman was sheepish, Edwards says. The Desperate Housewives actress, who allegedly paid $15,000 to falsify her older daughter’s SAT score, sat behind another defendant “so nobody could really see her. She had her head down most of the time until her name was called.”

View photos This sketch depicts Huffman partially hidden behind some of the others. (Image: Mona Shafer Edwards/Reuters) More

Overall, Edwards says, “I think Huffman was more authentic and genuine.” Edwards admits she was “kind of concerned about the Loughlin drawing. I was thinking I made her too stern. But that’s what she looked like. There’s this thin line about whether I want to please the public and draw something [they’d like to see] or draw something warts and all, and I choose [the latter].”"	['warts', 'defiant', 'artist', 'huffman', 'loughlin', 'authentically', 'drew', 'shafer', 'courtroom', 'mona', 'kind', 'way', 'lori', 'huffmans', 'court', 'edwards', 'felicity', 'sketch']	"View photos Felicity Huffman in court on Tuesday, as captured by freelance illustrator Mona Shafer Edwards, who has covered trials of stars, including Michael Jackson, Gwyneth Paltrow and O.J Simpson.
(Image: Mona Shafer Edwards/Reuters) MoreThe colorful illustrations were immediately shared all over the internet.
They were “very, very different,” Edwards tells Yahoo Entertainment of Loughlin and Huffman during their days in court.
It was so defiant,” says the freelance artist, who regularly covers court cases, often for ABC News.
(Image: Mona Shafer Edwards/Reuters) MoreOverall, Edwards says, “I think Huffman was more authentic and genuine.” Edwards admits she was “kind of concerned about the Loughlin drawing."
20	https://www.cheatsheet.com/entertainment/lori-loughlin-is-allowed-to-leave-the-country-under-these-conditions.html/	['Suse Forrest']	2019-03-16 01:18:46+00:00	"Lori Loughlin, and around 50 other people, including Felicity Huffman, have been charged in connection with an alleged college admissions scheme. The scheme entails wealthy parents that have bribed some of the most sought-after universities in the country with large amounts of money, in hopes to get their child admitted into the schools.

The money that was given was supposed to look like charitable donations, however, it is suspected that these wealthy parents’ “donations” actually went towards helping their children cheat on the college exam and using false information on the admissions application in order to secure their child’s acceptance into the prestigious schools.

Lori Loughlin | Toby Canham/Getty Images

In addition to 33 wealthy parents being charged in relation to this scam, CNN reports there are also nine different coaches, an exam proctor, and a couple of ACT/SAT administrators that are being charged as well.

On Tuesday, the Full House star and her fashion designer husband, Mossimo Giannulli, were arrested and charged with conspiracy to commit mail fraud and honest service fraud. So far, Lor’s time behind bars has only lasted for one day. The day after she was arrested, Loughlin was released on a $1 million bond.

With her release, many are wondering how this will affect her acting career and if she will be allowed to travel outside of the United States. We have all of the latest information about her arrest and the stipulations that were set by her bond.

Can Lori Loughlin leave the country?

'Fuller House': Lori Loughlin not expected back for final season https://t.co/COtUBKPChc — MSN (@MSN) March 15, 2019

On the day of her court hearing, Lori was currently contracted through the Hallmark Channel to film a show called Garage Sale Mystery in Vancouver. It has been reported that as long as she reports where, when, and how long she will be traveling, she will be able to continue to travel to British Columbia and work in Vancouver. However, she may not be able to travel out of the country next year because the O.C Register reports she will have to surrender her passport in December.

It was nice of the courts to grant Loughlin the provision that allows her to still work on her show. Unfortunately, it doesn’t look like she will need the special allowance because recently, Crown Media announced it will no longer be working with the Fuller House Star. On Thursday, the family-friendly network released a statement regarding Loughin’s future with her current Hallmark productions; “We are no longer working with Lori Loughlin and have stopped developments of all productions that air on the Crown Media Family Network channels involving Lori Loughlin including Garage Sale Mystery, an independent third party production.”

Could Lori be going from ‘Fuller House’ to “The Big House?”

When you gotta break aunt Becky out of jail. pic.twitter.com/ouwPjstDnV — Travon Free (@Travon) March 12, 2019

We have seen many cases in the past where celebrities seem to be able to break the law while only receiving a slap on the wrist. However, the prosecutors in this case don’t seem like they are willing to take it easy on their wealthy suspects. In reference to this case, US Attorney for Massachusetts, Andrew Lelling stated “This case is about widening corruption of elite college admissions through the steady application of wealth combined with fraud. There can be no separate college admission system for the wealthy, and I’ll add that there will not be a separate criminal justice system either.”

Although, as of right now, there is no way to know if Lori will face jail time or not. However, according to a legal analyst for CNN, the beloved “Aunt Becky” could be facing anywhere for 27 to 46 months in the big house.

The investigation is still ongoing and it is anybody’s guess to whether or not Lori and/or her husband will be convicted of this crime. But no matter if she gets convicted or not, the allegations that she is facing have already altered her life and her future career."	['charged', 'travel', 'fraud', 'leave', 'loughlin', 'allowed', 'parents', 'lori', 'conditions', 'country', 'college', 'house', 'wealthy', 'reports']	"Lori Loughlin, and around 50 other people, including Felicity Huffman, have been charged in connection with an alleged college admissions scheme.
The scheme entails wealthy parents that have bribed some of the most sought-after universities in the country with large amounts of money, in hopes to get their child admitted into the schools.
Can Lori Loughlin leave the country?
'Fuller House': Lori Loughlin not expected back for final season https://t.co/COtUBKPChc — MSN (@MSN) March 15, 2019On the day of her court hearing, Lori was currently contracted through the Hallmark Channel to film a show called Garage Sale Mystery in Vancouver.
It was nice of the courts to grant Loughlin the provision that allows her to still work on her show."
21	https://www.latimes.com/local/lanow/la-me-ln-admissions-scandal-lawsuit-20190315-story.html	['Hannah Fry']	2019-03-15 00:00:00	“Joshua and I beleived [sic] that he’d had a fair chance just like all other applicants but did not make the cut for some undisclosed reason,” she wrote in the lawsuit. “I’m now outraged and hurt because I feel that my son, my only child, was denied access to a college not because he failed to work and study hard enough but because wealthy individuals felt that it was ok to lie, cheat, steal and bribe their children’s way into a good college.”	['college', 'wealthy', 'undisclosed', 'sic', 'huffman', 'cheating', 'loughlin', 'face', 'study', 'way', 'son', 'scandal', 'lori', 'work', 'lawsuit', 'felicity', 'wrote', 'steal', 'admissions']	"“Joshua and I beleived [sic] that he’d had a fair chance just like all other applicants but did not make the cut for some undisclosed reason,” she wrote in the lawsuit.
“I’m now outraged and hurt because I feel that my son, my only child, was denied access to a college not because he failed to work and study hard enough but because wealthy individuals felt that it was ok to lie, cheat, steal and bribe their children’s way into a good college.”"
22	https://www.msn.com/en-us/news/us/lori-loughlin-felicity-huffman-sued-for-dollar500-billion-over-college-bribery-scandal/ar-BBUN0nN?li=BBnb7Kz	[]	None	"© Provided by USA TODAY, a division of Gannett Satellite Information Network, Inc. Lori Loughlin, Felicity Huffman

Lori Loughlin and Felicity Huffman continue to face fallout from a sweeping college admissions scheme after a furious California mother filed a multi-billion dollar lawsuit against the actresses and other elites.

Jennifer Kay Toy, a former Oakland school teacher, filed a $500 billion (yep, with a B!) class action lawsuit Wednesday against defendants named in ""Operation Varsity Blues,"" claiming ""legitimate applicants to colleges were denied access due to the illegal activities.""

In the lawsuit, Toy said her son Joshua wasn't admitted to several universities where the massive cheating scandal took place, despite having a 4.2 grade point average.

""I'm outraged and hurt because I feel that my son, my only child, was denied access to a college not because he failed to work and study hard enough but because wealthy individuals felt that it was OK to lie, cheat, steal and bribe their children’s way into a good college,"" Toy said.

She added that Joshua's ""rights to a fair chance at entrance to college was stolen,"" although she did not specify which universities her son applied to.

""I'm now aware of the massive cheating scandal wherein wealthy people conspired with people in positions of power and authority at colleges in order to allow their children to gain access to the very colleges that Joshua was rejected from,"" Toy said. ""I'm not a wealthy person, but even if l were wealthy l would not have engaged in the heainous (sic) and dispicable (sic) actions of defendants.""

Loughlin, her fashion designer husband, Mossimo Giannulli, and Huffman are among the listed defendants, whom Toy accused of defrauding and inflicting emotional distress.

In all, Toy contends more than 1,000 people were involved in the scandal and says she intends to name all of them in the lawsuit, which she has brought ""on behalf of all persons in the United States.""

The lawsuit was filed in California Superior Court Wednesday, a day after the Justice Department charged 50 people in the largest-ever college admissions conspiracy.

Federal prosecutors charged 33 affluent parents, including CEOs, nine college athletics coaches and others in the sweeping bribery case to enter students into elite universities and colleges. The elaborate conspiracy involved cheating on the SAT and ACT and parents paying coaches ""enormous sums"" to get their children into schools by fabricating their athletic credentials.

The schools include Yale, Georgetown and Stanford universities, the University of Southern California, the University of California, Los Angeles, the University of Texas and Wake Forest University.

Contributing: Maria Puente

This article originally appeared on USA TODAY: Lori Loughlin, Felicity Huffman sued for $500 billion(!) over college bribery scandal"	['sued', 'california', 'college', '500', 'university', 'wealthy', 'huffman', 'toy', 'loughlin', 'colleges', 'son', 'scandal', 'lori', 'billion', 'universities', 'lawsuit', 'felicity', 'bribery']	"Jennifer Kay Toy, a former Oakland school teacher, filed a $500 billion (yep, with a B!)
In the lawsuit, Toy said her son Joshua wasn't admitted to several universities where the massive cheating scandal took place, despite having a 4.2 grade point average.
The schools include Yale, Georgetown and Stanford universities, the University of Southern California, the University of California, Los Angeles, the University of Texas and Wake Forest University.
Contributing: Maria PuenteThis article originally appeared on USA TODAY: Lori Loughlin, Felicity Huffman sued for $500 billion(!)
over college bribery scandal"
23	https://www.forbes.com/sites/legalentertainment/2019/03/15/could-lori-loughlin-felicity-huffman-face-jail-time-for-college-cheating-scandal/	['Legal Entertainment']	2019-03-15 00:00:00	"Felicity Huffman and Lori Loughlin, along with over 40 other wealthy parents, face potential prison time after allegedly participating in a massive college cheating scheme to have their children admitted to elite universities. It is clear that the charges are not to be taken lightly, given that a federal judge set bail for Huffman and Loughlin at $250,000 and $1 million, respectively. Additionally, Loughlin has already been hit with professional repercussions as a result of the charges against her, with recent reports claiming that she has since been dropped by both the Hallmark Channel and Netflix’s Fuller House. However, are the charges serious enough to actually land the two actresses behind bars?

According to the charges, Huffman paid $15,000 in order for her eldest daughter to obtain a better score on the SAT’s, and Loughlin paid $500,000 in bribes to ensure that her two daughters would be labeled as crew recruits in order to gain admission to USC. These actions fall under mail fraud, one of the most common felonies and typically punishable by up to five years of prison time an individual and/or a fine of up to $250,000. While stringent punishment is always a possibility in federal cases, if Huffman and Loughlin continue to cooperate with authorities and show contrition for their alleged crimes, then in all likelihood the pair will walk away with a hefty fine and perhaps probation.

The issues of wealth and privilege in this country have also taken center stage in the scandal, and the Justice Department certainly wants to send a message that deep pockets do not mean a person is above the law. According to Andrew Lelling, U.S. attorney for the District of Massachusetts of the charges, the parents involved in the conspiracy were able to give their children “every legitimate advantage” but “chose to corrupt and illegally manipulate the system for their benefit.” He then added: “There will not be a separate admissions system for the wealthy. And there will not be a separate criminal justice system either.”

Loughlin and Huffman won’t be let off with a simple slap on the wrist, but given that this was a nonviolent crime and that the pair do not have criminal histories, odds are that neither of them will see in the inside of a prison cell. And considering the staggering amount of evidence against the conspiring parents -- in the form of documents, emails and wiretapped calls – Loughlin and Huffman would be wise to come clean in order to try avoiding a heftier sentence."	['college', 'huffman', 'cheating', 'loughlin', 'face', 'order', 'system', 'separate', 'prison', 'scandal', 'lori', 'charges', 'jail', 'parents', 'taken', 'felicity', 'wealthy']	"Felicity Huffman and Lori Loughlin, along with over 40 other wealthy parents, face potential prison time after allegedly participating in a massive college cheating scheme to have their children admitted to elite universities.
It is clear that the charges are not to be taken lightly, given that a federal judge set bail for Huffman and Loughlin at $250,000 and $1 million, respectively.
Additionally, Loughlin has already been hit with professional repercussions as a result of the charges against her, with recent reports claiming that she has since been dropped by both the Hallmark Channel and Netflix’s Fuller House.
However, are the charges serious enough to actually land the two actresses behind bars?
And considering the staggering amount of evidence against the conspiring parents -- in the form of documents, emails and wiretapped calls – Loughlin and Huffman would be wise to come clean in order to try avoiding a heftier sentence."
24	https://www.msn.com/en-us/news/politics/lori-loughlin-e2-80-99s-daughters-olivia-jade-and-bella-giannulli-won-e2-80-99t-return-to-usc-report/vi-BBUPfi0	[]	None	"Lori Loughlin’s Daughters Olivia Jade and Bella Giannulli Won’t Return to USC: Report

Duration: 01:56

Calling it quits. Lori Loughlin’s daughters, Olivia Jade and Bella Giannulli, won’t return to the University of Southern California after the Full House alum and husband, Mossimo Giannulli, were implicated in a nationwide college admissions cheating scandal, TMZ reports. According to the website, the Every Christmas Has a Story actress, 20, and the YouTube star, […]"	['daughters', 'bella', 'return', 'report', 'giannulli', 'olivia', 'usc', 'loughlins', 'lori', 'jade', 'wont', 'youtube']	"Lori Loughlin’s Daughters Olivia Jade and Bella Giannulli Won’t Return to USC: ReportDuration: 01:56Calling it quits.
Lori Loughlin’s daughters, Olivia Jade and Bella Giannulli, won’t return to the University of Southern California after the Full House alum and husband, Mossimo Giannulli, were implicated in a nationwide college admissions cheating scandal, TMZ reports.
According to the website, the Every Christmas Has a Story actress, 20, and the YouTube star, […]"
25	https://www.foxnews.com/entertainment/lori-loughlin-appeared-so-defiant-in-court-while-felicity-huffman-looked-more-genuine-says-sketch-artist	['Stephanie Nolasco']	None	"Artist Mona Shafer Edwards gave the world a sneak peek of what was really happening behind closed doors in the courtroom.

Edwards’ colorful sketches of actresses Lori Loughlin and Felicity Huffman facing the judge for their alleged involvement in a massive college admissions scandal quickly spread throughout social media. Cameras were not allowed inside the courtroom.

LORI LOUGHLIN'S DAUGHTERS STILL ENROLLED IN USC

Yahoo! Entertainment reported Friday the freelancer was determined to portray the players in the high-profile scheme accurately. One of her illustrations showed a weary-looking Huffman, 56, who was awoken Tuesday by seven FBI agents, with guns drawn, at the family home she shares with William H. Macy and taken into custody. In court, the fallen star was shrinking in her seat behind her fellow defendants.

But according to Edwards, Loughlin, 54, managed to surprise her.

“[They were] very, very different,” Edwards told the news site about the two women during their days in court. “Totally different attitude, expression and the way that the body was held.”

Unlike Huffman, Loughlin had the luxury of negotiating her surrender and appeared in court with full hair and makeup done, along with a defiant look. While sitting, the “Fuller House” star had her arms crossed and they stayed that way the whole time.

OLIVIA MUNN SLAMS LORI LOUGHLIN, FELICITY HUFFMAN

“Kind of a defensive deflection like ‘Don’t touch me. What am I doing here? Where are my people? When am I getting out?’ It was so defiant,” said Edwards, who regularly covers court cases. “Loughlin came off, and I think it showed in my drawings, a little arrogant. An illustrator can bring that out maybe more than a camera. However, I wasn’t being subjective. I was just drawing what I saw.”

“The way people stand, their body language, their attitude — it all plays a part in an illustration,” added Edwards.

Edwards said Loughlin dressed in a white turtleneck, which she described as “like the good guy kind of thing.”

“Her hair was perfectly styled, but it covered half of her face,” said Edwards. “And she wore the glasses. It was all kind of covering up.”

Edwards admitted she was concerned about her Loughlin drawing.

CELEBS POKE FUN AT COLLEGE ADMISSIONS SCANDAL

“I was thinking I made her too stern,"" she said. ""But that’s what she looked like. There’s this thin line about whether I want to please the public and draw something [they’d like to see] or draw something warts and all and I chose [the latter].”

Some commenters have pointed out Edwards’ sketch of Loughlin resembled first lady Melania Trump. Edwards said she found the comparisons comical, but stressed, “That didn’t even dawn on me.”

“Maybe because of the turtleneck,” said Edwards. “Melania wears a lot of turtlenecks.”

Huffman, who was arrested and brought right to court, wasn’t given the Hollywood treatment when it came to her appearance. Unlike Loughlin, the “Desperate Housewives” actress was arrested and brought right to court.

“She didn’t have the time element Loughlin had,” said Edwards. “So obviously she didn’t have time to call a makeup artist and say, ‘Hey, can you make me look great for court today?’”

Instead, Huffman sat behind another defendant and kept her head down until her name was called.

“I think Huffman was more authentic and genuine,” noted Edwards.

CLICK HERE FOR THE FOX NEWS APP

As for Macy, 69, Edwards managed to capture an up close and personal portrait as she was seated right next to him.

“I said hello, he said hello,” she recalled. “Then I started the drawing — and I’m drawing his wife — while he’s sitting literally three inches from me. The sketch of him, he’s literally touching shoulders with me. He leaned over and said, ‘You are really good.’ I said, ‘Thank you.’”

Edwards said there was a tense moment when another sketch artist tapped Macy on the shoulder and asked, “Would you tell me who your wife is?” He responded, “I will not.” Edwards apologized for her colleague’s behavior to avoid any awkwardness.

“At that point, he was like my friend,” she said.

Edwards added Macy had books with him and was reading until Huffman had to speak with the judge.

“When his wife stood up and was talking, he, of course, looked very intense and emotional,” she said.

When the proceedings were over, Macy thanked Edwards for drawing him.

“I said, ‘I wish it was in a different situation — someplace else,’” said Edwards. “And I wished him all the best. He put his hand on my shoulder, thanked me and said to have a good day. It was a very pleasant and respectful kind of thing.”

Loughlin and her husband, fashion designer Mossimo Giannulli, were out in $1 million bonds respectively after allegedly paying $500,000 in bribes to have their two daughters designated as recruits for the University of Southern California’s crew team, despite the fact that neither of them participated in the sport.

Huffman, meanwhile, was released on $250,000 bond after allegedly paying $15,000 disguised as a charitable donation so that her daughter could take part in a somewhat rigged college entrance-exam.

More than four dozen people have been charged in the nationwide scam, which is alleged to have placed students in top-tier schools like Yale, Georgetown, Stanford, the University of Southern California, UCLA and the University of Texas. A federal investigation into the matter – dubbed ""Operation Varsity Blues"" – has been ongoing for more than a year.

Fox News’ Tyler McCarthy contributed to this report.

"	['university', 'looked', 'huffman', 'artist', 'loughlin', 'macy', 'genuine', 'arrogant', 'way', 'lori', 'court', 'wife', 'edwards', 'felicity', 'sketch', 'drawing']	"Edwards’ colorful sketches of actresses Lori Loughlin and Felicity Huffman facing the judge for their alleged involvement in a massive college admissions scandal quickly spread throughout social media.
But according to Edwards, Loughlin, 54, managed to surprise her.
“[They were] very, very different,” Edwards told the news site about the two women during their days in court.
It was all kind of covering up.”Edwards admitted she was concerned about her Loughlin drawing.
“Then I started the drawing — and I’m drawing his wife — while he’s sitting literally three inches from me."
26	https://www.nbcnews.com/news/us-news/lori-loughlin-s-daughter-olivia-jade-loses-sephora-partnership-wake-n983331	['Janelle Griffith', 'Janelle Griffith Is A Breaking News Reporter For Nbc News.', 'Diana Dasrath']	None	"Breaking News Emails Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings.

March 14, 2019, 6:05 PM GMT / Updated March 14, 2019, 9:09 PM GMT By Janelle Griffith and Diana Dasrath

The fallout has begun for actress Lori Loughlin in the wake of her arrest this week for her alleged ties to a college admissions scandal, and for her daughter Olivia Jade Giannulli.

Loughlin was fired Thursday from the Hallmark Channel, on which she has been a staple, and beauty retailer Sephora announced hours earlier it has ended its partnership with Giannulli, who is a social media influencer.

""We are saddened by the recent news surrounding the college admissions allegations,"" the parent company of the Hallmark Channel said in a statement. ""We are no longer working with Lori Loughlin and have stopped development of all productions that air on the Crown Media Family Network channels involving Lori Loughlin including Garage Sale Mysteries, an independent third party production.""

The company also said all of Loughlin's completed work will be removed.

As for Sephora, the company told NBC News in a statement: ""After careful review of recent developments, we have made the decision to end the Sephora Collection partnership with Olivia Jade, effective immediately.""

Giannulli, 19, is a YouTube star and was a collaborator and paid influencer with Sephora. She released a bronzing powder palette with Sephora in December 2018. The $28, six-color Olivia Jade x Sephora Collection Bronze & Illuminate Palette was no longer available on the company's website Thursday. A search for the palette returns a message saying the product is not carried.

Haircare brand TRESemmé said in a statement Thursday it was ending its partnership with Giannulli. She advertised the brand's products on her Instagram page after attending a TRESemmé event during New York Fashion Week just last month.

Giannulli is in her first year at the University of Southern California.

Loughlin, best known for her role in the 1980s-90s sitcom ""Full House,"" was one of the dozens of people charged this week in connection with the $25 million college admissions scheme.

Federal prosecutors allege she and her fashion designer husband, Mossimo Giannulli, agreed to pay bribes totaling $500,000 to bolster their two daughters' chances of gaining admission to USC.

Loughlin was released on a $1 million bond Wednesday after surrendering to federal authorities.

Giannulli was spending spring break in the Bahamas on a top USC official's yacht when federal authorities announced indictments in the scheme Tuesday.

She was on Rick Caruso's luxury yacht with his daughter Gianna, with whom she has been friends for years, Caruso told NBC News.

Caruso, who was elected chair of the university's board of trustees in May 2018, is the founder and owner of Caruso's, one of the country's largest privately-held real estate companies, whose holdings include The Grove in Los Angeles.

Once they became aware of the investigation, Caruso said, the women returned home.

A USC spokesman said applicants who are connected to the scheme will be denied admission and a case-by-case review will be conducted for students who are already enrolled at the university and may be connected to the criminal investigation.

""We will make informed, appropriate decisions once those reviews have been completed,"" the spokesman said. ""Some of these individuals may have been minors at the time of their application process.""

Olivia Jade and her sister, Isabella Giannulli, are still enrolled at USC, a representative for the university told NBC News on Thursday."	['university', 'statement', 'week', 'partnership', 'sephora', 'loughlin', 'giannulli', 'partnerships', 'olivia', 'scandal', 'lori', 'jade', 'fired', 'hallmark', 'usc', 'loses', 'palette', 'daughter', 'told']	"March 14, 2019, 6:05 PM GMT / Updated March 14, 2019, 9:09 PM GMT By Janelle Griffith and Diana DasrathThe fallout has begun for actress Lori Loughlin in the wake of her arrest this week for her alleged ties to a college admissions scandal, and for her daughter Olivia Jade Giannulli.
""We are saddened by the recent news surrounding the college admissions allegations,"" the parent company of the Hallmark Channel said in a statement.
The $28, six-color Olivia Jade x Sephora Collection Bronze & Illuminate Palette was no longer available on the company's website Thursday.
Haircare brand TRESemmé said in a statement Thursday it was ending its partnership with Giannulli.
Olivia Jade and her sister, Isabella Giannulli, are still enrolled at USC, a representative for the university told NBC News on Thursday."
27	https://uproxx.com/viral/lori-loughlin-husband-mossimo-giannulli-trump-supporter/	['Stacey Ritzen', 'Derrick Rossignol', 'Philip Cosores', 'Chloe Gilke', 'News', 'Culture Writer']	2019-03-15 18:10:12+00:00	"Getty Image

The fallout of Operation Varsity Blues, as it’s now being called, has been full of schadenfreude, to say the least. Actress Lori Loughlin, whose wholesome Full House image that had been the staple of the Hallmark channel (note, past-tense) for years is suddenly looking at five years in prison for shelling out $500,000 to get her ungrateful daughters into the University of Southern California — and people are absolutely riveted.

Of course, Loughlin did not act alone, as her apparel company-founder husband, Mossimo Giannulli, shares the blame for the alleged crime. And while there has been lots and lots of irony associated with Loughlin’s part in the scandal, her husband asks to kindly hold his fancy beer while he adds some hypocrisy to the whole thing.

According to Tom Arnold, just weeks before the scandal broke, Giannulli was sloshed at a Hollywood party going on about his support for President Donald Trump and how people should be “carrying their own weight.” Oh, do tell!

“Couple wks ago I got into it with for 10th time with #CollegeCheatingScandal DAD at big party cause his sloppy ass was rambling on again about Trump & people carrying their own weight & his own conservative politics being ‘right of Attila the Hun,'” Arnold, an outspoken Trump critic tweeted earlier this week. “He embarrassed Scandal Mom again.”"	['trump', 'frequently', 'complains', 'party', 'lots', 'loughlin', 'supporter', 'giannulli', 'vocal', 'carrying', 'scandal', 'loughlins', 'lori', 'arnold', 'husband', 'weight']	"Getty ImageThe fallout of Operation Varsity Blues, as it’s now being called, has been full of schadenfreude, to say the least.
Of course, Loughlin did not act alone, as her apparel company-founder husband, Mossimo Giannulli, shares the blame for the alleged crime.
And while there has been lots and lots of irony associated with Loughlin’s part in the scandal, her husband asks to kindly hold his fancy beer while he adds some hypocrisy to the whole thing.
According to Tom Arnold, just weeks before the scandal broke, Giannulli was sloshed at a Hollywood party going on about his support for President Donald Trump and how people should be “carrying their own weight.” Oh, do tell!
“He embarrassed Scandal Mom again.”"
